Customer_ID,Modelo,Edad,ZONA,Fuel,MOTIVO_VENTA,prob_churn,segmento_riesgo,cltv,evr,roi_intervencion,accion_recomendada,intensidad
103264,C,48,SUR,HÍBRIDO,Particular,0.698023,Alto,32.16,22.45,8.133,Email/SMS informativo,Media
104454,I,45,ESTE,HÍBRIDO,Particular,0.679066,Alto,59.41,40.34,10.875,Email/SMS + Descuento servicio,Media
105841,A,39,SUR,HÍBRIDO,Particular,0.742414,Alto,20.88,15.5,6.199,Email/SMS informativo,Media
102423,B,76,CENTRO,HÍBRIDO,No Particular,0.722492,Alto,29.13,21.05,8.003,Email/SMS informativo,Media
106489,B,48,CENTRO,HÍBRIDO,Particular,0.540837,Alto,62.55,33.83,12.863,Email/SMS + Descuento servicio,Media
108291,D,35,CENTRO,HÍBRIDO,Particular,0.164713,Medio,235.62,38.81,13.383,Email personalizado + Descuento bajo riesgo,Media
100148,C,55,ESTE,HÍBRIDO,Particular,0.727601,Alto,27.86,20.27,7.344,Email/SMS informativo,Media
101440,B,44,NORTE,HÍBRIDO,Particular,0.078149,Medio,287.84,22.49,8.553,Email personalizado + Descuento bajo riesgo,Media
103195,I,39,CENTRO,HÍBRIDO,Particular,0.442229,Alto,150.51,66.56,17.94,Llamada personal + Descuento flota,Alta
103937,D,37,ESTE,HÍBRIDO,Particular,0.683963,Alto,36.07,24.67,8.506,Email/SMS informativo,Media
107940,I,51,ESTE,HÍBRIDO,Particular,0.040345,Medio,558.35,22.53,6.072,Email personalizado + Descuento bajo riesgo,Media
104096,H,35,CENTRO,HÍBRIDO,Particular,0.003039,Bajo,629.63,1.91,0.542,Newsletter de fidelización,Baja
65242,H,56,ESTE,HÍBRIDO,Particular,0.001644,Bajo,632.27,1.04,0.294,Newsletter de fidelización,Baja
37330,D,52,CENTRO,HÍBRIDO,Particular,0.295363,Alto,154.35,45.59,15.72,Llamada personal + Descuento flota,Alta
101367,H,57,ESTE,HÍBRIDO,Particular,0.006595,Bajo,622.94,4.11,1.164,Newsletter de fidelización,Baja
101302,B,53,CENTRO,HÍBRIDO,No Particular,0.587646,Alto,52.29,30.73,11.685,Email/SMS + Descuento servicio,Media
107767,B,49,ESTE,HÍBRIDO,No Particular,0.366536,Alto,115.42,42.3,16.085,Llamada personal + Descuento flota,Alta
107122,H,37,ESTE,HÍBRIDO,Particular,0.001771,Bajo,632.03,1.12,0.317,Newsletter de fidelización,Baja
104282,A,30,CENTRO,HÍBRIDO,Particular,0.473005,Alto,63.41,29.99,11.997,Email/SMS + Descuento servicio,Media
101895,I,36,CENTRO,HÍBRIDO,Particular,0.550527,Alto,101.1,55.66,15.002,Llamada personal + Descuento flota,Alta
105364,D,52,CENTRO,HÍBRIDO,Particular,0.643933,Alto,43.05,27.72,9.559,Email/SMS + Descuento servicio,Media
107160,E,37,ESTE,HÍBRIDO,Particular,0.432194,Alto,116.89,50.52,16.563,Llamada personal + Descuento flota,Alta
41501,I,38,CENTRO,HÍBRIDO,Particular,0.431633,Alto,156.25,67.44,18.178,Llamada personal + Descuento flota,Alta
103192,H,52,CENTRO,ELÉCTRICO,Particular,0.015563,Bajo,606.34,9.44,2.673,Newsletter de fidelización,Baja
106905,B,26,ESTE,HÍBRIDO,Particular,0.654036,Alto,39.85,26.06,9.909,Email/SMS + Descuento servicio,Media
103184,B,34,ESTE,HÍBRIDO,Particular,0.575207,Alto,54.89,31.57,12.005,Email/SMS + Descuento servicio,Media
105088,I,33,ESTE,HÍBRIDO,Particular,0.464924,Alto,138.81,64.53,17.395,Llamada personal + Descuento flota,Alta
16247,A,61,CENTRO,HÍBRIDO,Particular,0.717377,Alto,23.66,16.97,6.789,Email/SMS informativo,Media
106016,I,57,CENTRO,ELÉCTRICO,Particular,0.05568,Medio,532.85,29.67,7.997,Email personalizado + Descuento bajo riesgo,Media
105469,I,33,ESTE,HÍBRIDO,Particular,0.194651,Medio,345.08,67.17,18.105,Email personalizado + Descuento bajo riesgo,Media
101418,I,54,CENTRO,HÍBRIDO,Particular,0.12255,Medio,433.4,53.11,14.316,Email personalizado + Descuento bajo riesgo,Media
107466,A,50,ESTE,HÍBRIDO,No Particular,0.715367,Alto,23.89,17.09,6.836,Email/SMS informativo,Media
100121,C,48,CENTRO,HÍBRIDO,Particular,0.650617,Alto,39.81,25.9,9.384,Email/SMS + Descuento servicio,Media
73073,I,25,NORTE,HÍBRIDO,Particular,0.160192,Medio,385.05,61.68,16.626,Email personalizado + Descuento bajo riesgo,Media
103030,I,49,ESTE,ELÉCTRICO,Particular,0.50944,Alto,118.01,60.12,16.205,Llamada personal + Descuento flota,Alta
106396,B,41,CENTRO,HÍBRIDO,Particular,0.731107,Alto,27.91,20.41,7.759,Email/SMS informativo,Media
100726,D,49,ESTE,HÍBRIDO,Particular,0.10321,Medio,285.72,29.49,10.169,Email personalizado + Descuento bajo riesgo,Media
105189,D,28,ESTE,HÍBRIDO,Particular,0.166514,Medio,234.28,39.01,13.452,Email personalizado + Descuento bajo riesgo,Media
102849,A,51,CENTRO,HÍBRIDO,Particular,0.635791,Alto,34.1,21.68,8.672,Email/SMS informativo,Media
43396,H,46,CENTRO,HÍBRIDO,Particular,0.003834,Bajo,628.13,2.41,0.682,Newsletter de fidelización,Baja
106452,D,48,ESTE,HÍBRIDO,Particular,0.675962,Alto,37.4,25.28,8.718,Email/SMS informativo,Media
101830,B,38,CENTRO,HÍBRIDO,Particular,0.623507,Alto,45.29,28.24,10.738,Email/SMS + Descuento servicio,Media
106798,A,38,SUR,HÍBRIDO,No Particular,0.636199,Alto,34.04,21.66,8.663,Email/SMS informativo,Media
102715,J,30,CENTRO,HÍBRIDO,Particular,0.587138,Alto,-10.84,0.0,0.0,Email/SMS informativo,Media
100323,I,33,ESTE,HÍBRIDO,Particular,0.001693,Bajo,627.5,1.06,0.286,Newsletter de fidelización,Baja
96079,A,33,ESTE,HÍBRIDO,Particular,0.000963,Bajo,287.03,0.28,0.111,Newsletter de fidelización,Baja
108345,H,39,ESTE,HÍBRIDO,Particular,0.001713,Bajo,632.14,1.08,0.307,Newsletter de fidelización,Baja
105734,I,46,CENTRO,HÍBRIDO,Particular,0.610527,Alto,79.75,48.69,13.123,Email/SMS + Descuento servicio,Media
106077,D,26,CENTRO,HÍBRIDO,Particular,0.71479,Alto,31.18,22.29,7.686,Email/SMS informativo,Media
107101,I,53,SUR,HÍBRIDO,No Particular,0.488643,Alto,127.39,62.25,16.778,Llamada personal + Descuento flota,Alta
2793,D,32,NORTE,HÍBRIDO,Particular,0.621119,Alto,47.39,29.43,10.15,Email/SMS + Descuento servicio,Media
101209,B,71,NORTE,HÍBRIDO,Particular,0.608749,Alto,48.09,29.27,11.131,Email/SMS + Descuento servicio,Media
91041,A,31,SUR,HÍBRIDO,Particular,0.47221,Alto,63.59,30.03,12.011,Email/SMS + Descuento servicio,Media
102176,J,48,CENTRO,HÍBRIDO,Particular,0.100789,Medio,-57.35,0.0,0.0,Newsletter,Baja
103083,I,36,CENTRO,ELÉCTRICO,Particular,0.156789,Medio,389.21,61.02,16.448,Email personalizado + Descuento bajo riesgo,Media
100767,B,45,CENTRO,HÍBRIDO,Particular,0.032478,Bajo,330.07,10.72,4.076,Newsletter de fidelización,Baja
24091,A,47,CENTRO,HÍBRIDO,Particular,0.783259,Alto,16.69,13.07,5.229,Email/SMS informativo,Media
100874,A,27,ESTE,HÍBRIDO,Particular,0.741605,Alto,20.96,15.55,6.218,Email/SMS informativo,Media
105433,C,24,CENTRO,HÍBRIDO,Particular,0.636255,Alto,42.33,26.93,9.759,Email/SMS + Descuento servicio,Media
104665,B,33,ESTE,HÍBRIDO,Particular,0.538805,Alto,63.03,33.96,12.913,Email/SMS + Descuento servicio,Media
105526,B,48,ESTE,HÍBRIDO,Particular,0.48135,Alto,77.71,37.41,14.223,Email/SMS + Descuento servicio,Media
106154,J,60,CENTRO,HÍBRIDO,Particular,0.137677,Medio,-51.12,0.0,0.0,Newsletter,Baja
106349,C,42,ESTE,HÍBRIDO,Particular,0.842982,Alto,13.88,11.7,4.239,Email/SMS informativo,Media
108479,B,43,ESTE,HÍBRIDO,Particular,0.624291,Alto,45.15,28.18,10.717,Email/SMS + Descuento servicio,Media
102588,I,38,SUR,HÍBRIDO,Particular,0.259255,Alto,280.03,72.6,19.568,Llamada personal + Descuento flota,Alta
103179,I,54,CENTRO,HÍBRIDO,Particular,0.004595,Bajo,622.06,2.86,0.77,Newsletter de fidelización,Baja
108136,I,53,CENTRO,HÍBRIDO,Particular,0.504277,Alto,120.29,60.66,16.35,Llamada personal + Descuento flota,Alta
101983,E,52,CENTRO,HÍBRIDO,Particular,0.349676,Alto,155.39,54.34,17.815,Llamada personal + Descuento flota,Alta
103045,I,41,ESTE,HÍBRIDO,No Particular,0.603876,Alto,81.94,49.48,13.337,Llamada personal + Descuento flota,Alta
101927,I,30,CENTRO,ELÉCTRICO,Particular,0.340797,Alto,213.62,72.8,19.623,Llamada personal + Descuento flota,Alta
102672,I,55,CENTRO,HÍBRIDO,Particular,0.37862,Alto,187.84,71.12,19.17,Llamada personal + Descuento flota,Alta
108184,C,38,ESTE,HÍBRIDO,Particular,0.67546,Alto,35.68,24.1,8.731,Email/SMS informativo,Media
101997,B,40,CENTRO,HÍBRIDO,Particular,0.250647,Alto,168.5,42.23,16.058,Llamada personal + Descuento flota,Alta
100980,J,32,CENTRO,HÍBRIDO,Particular,0.078405,Medio,-61.46,0.0,0.0,Newsletter,Baja
107871,I,25,ESTE,ELÉCTRICO,Particular,0.368133,Alto,194.7,71.68,19.32,Llamada personal + Descuento flota,Alta
12052,I,33,CENTRO,HÍBRIDO,No Particular,0.136031,Medio,415.49,56.52,15.234,Email personalizado + Descuento bajo riesgo,Media
105971,I,48,CENTRO,HÍBRIDO,Particular,0.026023,Bajo,583.14,15.17,4.09,Newsletter de fidelización,Baja
102193,A,46,ESTE,HÍBRIDO,Particular,0.239384,Alto,138.35,33.12,13.248,Llamada personal + Descuento flota,Alta
105540,B,32,CENTRO,HÍBRIDO,Particular,0.394108,Alto,105.19,41.46,15.763,Llamada personal + Descuento flota,Alta
101642,H,49,CENTRO,HÍBRIDO,Particular,0.001835,Bajo,631.91,1.16,0.328,Newsletter de fidelización,Baja
100967,B,51,ESTE,HÍBRIDO,Particular,0.586113,Alto,52.61,30.84,11.724,Email/SMS + Descuento servicio,Media
106279,D,50,NORTE,HÍBRIDO,Particular,0.073301,Medio,313.37,22.97,7.921,Email personalizado + Descuento bajo riesgo,Media
107071,A,55,CENTRO,HÍBRIDO,Particular,0.738574,Alto,21.29,15.72,6.29,Email/SMS informativo,Media
105383,D,47,NORTE,HÍBRIDO,No Particular,0.012722,Bajo,376.81,4.79,1.653,Newsletter de fidelización,Baja
103834,J,40,CENTRO,HÍBRIDO,Particular,0.619983,Alto,-9.49,0.0,0.0,Email/SMS informativo,Media
70121,I,36,NORTE,HÍBRIDO,Particular,0.746606,Alto,42.77,31.93,8.606,Email/SMS + Descuento servicio,Media
32054,I,50,CENTRO,HÍBRIDO,Particular,0.065392,Medio,517.24,33.82,9.117,Email personalizado + Descuento bajo riesgo,Media
102606,B,66,ESTE,HÍBRIDO,Particular,0.234232,Alto,177.54,41.59,15.812,Llamada personal + Descuento flota,Alta
107512,C,56,ESTE,HÍBRIDO,No Particular,0.632481,Alto,43.01,27.2,9.856,Email/SMS + Descuento servicio,Media
104496,D,59,ESTE,HÍBRIDO,Particular,0.47271,Alto,83.78,39.6,13.657,Llamada personal + Descuento flota,Alta
102935,D,24,SUR,HÍBRIDO,Particular,0.006115,Bajo,384.38,2.35,0.811,Newsletter de fidelización,Baja
101215,B,33,CENTRO,HÍBRIDO,Particular,0.230057,Alto,179.91,41.39,15.737,Llamada personal + Descuento flota,Alta
28915,B,46,ESTE,HÍBRIDO,Particular,0.720756,Alto,29.38,21.18,8.052,Email/SMS informativo,Media
101199,A,47,CENTRO,HÍBRIDO,No Particular,0.635418,Alto,34.15,21.7,8.68,Email/SMS informativo,Media
103956,I,36,ESTE,ELÉCTRICO,Particular,0.158597,Medio,386.99,61.38,16.543,Email personalizado + Descuento bajo riesgo,Media
107408,I,37,ESTE,HÍBRIDO,Particular,0.274819,Alto,266.1,73.13,19.711,Llamada personal + Descuento flota,Alta
103399,B,57,CENTRO,HÍBRIDO,Particular,0.604759,Alto,48.87,29.55,11.237,Email/SMS + Descuento servicio,Media
14375,I,63,NORTE,HÍBRIDO,Particular,0.600176,Alto,83.17,49.92,13.455,Llamada personal + Descuento flota,Alta
100274,B,26,CENTRO,HÍBRIDO,Particular,0.512832,Alto,69.37,35.57,13.526,Email/SMS + Descuento servicio,Media
108019,B,39,ESTE,HÍBRIDO,No Particular,0.766464,Alto,23.18,17.76,6.755,Email/SMS informativo,Media
107470,H,48,NORTE,HÍBRIDO,Particular,0.002174,Bajo,631.27,1.37,0.389,Newsletter de fidelización,Baja
59270,B,43,SUR,HÍBRIDO,Particular,0.016256,Bajo,346.34,5.63,2.141,Newsletter de fidelización,Baja
106745,I,25,CENTRO,HÍBRIDO,No Particular,0.005033,Bajo,621.24,3.13,0.843,Newsletter de fidelización,Baja
105182,H,46,NORTE,ELÉCTRICO,Particular,0.006314,Bajo,623.47,3.94,1.115,Newsletter de fidelización,Baja
100907,A,32,CENTRO,HÍBRIDO,Particular,0.646917,Alto,32.54,21.05,8.42,Email/SMS informativo,Media
45457,H,56,CENTRO,HÍBRIDO,Particular,0.006112,Bajo,623.84,3.81,1.08,Newsletter de fidelización,Baja
92923,H,29,ESTE,HÍBRIDO,Particular,0.000893,Bajo,633.7,0.57,0.16,Newsletter de fidelización,Baja
104240,I,35,CENTRO,HÍBRIDO,Particular,0.397258,Alto,176.16,69.98,18.863,Llamada personal + Descuento flota,Alta
101744,B,34,CENTRO,HÍBRIDO,Particular,0.59335,Alto,51.13,30.34,11.536,Email/SMS + Descuento servicio,Media
100905,D,49,NORTE,HÍBRIDO,Particular,0.524989,Alto,69.13,36.29,12.515,Email/SMS + Descuento servicio,Media
104902,B,41,SUR,HÍBRIDO,Particular,0.141262,Medio,237.45,33.54,12.754,Email personalizado + Descuento bajo riesgo,Media
16589,H,49,CENTRO,HÍBRIDO,Particular,0.00239,Bajo,630.86,1.51,0.427,Newsletter de fidelización,Baja
104940,A,44,CENTRO,HÍBRIDO,Particular,0.694682,Alto,26.34,18.3,7.32,Email/SMS informativo,Media
14897,B,29,CENTRO,HÍBRIDO,Particular,0.008822,Bajo,354.04,3.12,1.188,Newsletter de fidelización,Baja
89289,A,36,ESTE,HÍBRIDO,No Particular,0.374044,Alto,89.16,33.35,13.339,Llamada personal + Descuento flota,Alta
106285,I,39,ESTE,HÍBRIDO,Particular,0.024829,Bajo,585.25,14.53,3.917,Newsletter de fidelización,Baja
101589,A,27,NORTE,HÍBRIDO,No Particular,0.656998,Alto,31.16,20.48,8.19,Email/SMS informativo,Media
104074,I,33,CENTRO,ELÉCTRICO,No Particular,0.513073,Alto,116.44,59.74,16.102,Llamada personal + Descuento flota,Alta
30227,D,52,CENTRO,HÍBRIDO,Particular,0.189903,Medio,217.48,41.3,14.242,Email personalizado + Descuento bajo riesgo,Media
108306,A,68,CENTRO,HÍBRIDO,Particular,0.621799,Alto,36.13,22.47,8.986,Email/SMS informativo,Media
106363,D,41,NORTE,HÍBRIDO,Particular,0.017701,Bajo,371.19,6.57,2.266,Newsletter de fidelización,Baja
107608,B,32,CENTRO,HÍBRIDO,Particular,0.674308,Alto,36.47,24.59,9.351,Email/SMS informativo,Media
102301,A,47,CENTRO,HÍBRIDO,No Particular,0.655777,Alto,31.33,20.55,8.218,Email/SMS informativo,Media
103943,C,35,CENTRO,HÍBRIDO,Particular,0.697129,Alto,32.29,22.51,8.157,Email/SMS informativo,Media
107659,B,27,ESTE,HÍBRIDO,Particular,0.532399,Alto,64.55,34.37,13.067,Email/SMS + Descuento servicio,Media
105853,B,36,ESTE,HÍBRIDO,Particular,0.666081,Alto,37.82,25.19,9.578,Email/SMS informativo,Media
105251,I,41,ESTE,HÍBRIDO,Particular,0.006295,Bajo,618.89,3.9,1.05,Newsletter de fidelización,Baja
107577,I,39,NORTE,ELÉCTRICO,No Particular,0.13602,Medio,415.5,56.52,15.234,Email personalizado + Descuento bajo riesgo,Media
104972,B,31,CENTRO,HÍBRIDO,Particular,0.700685,Alto,32.34,22.66,8.616,Email/SMS informativo,Media
106162,C,44,CENTRO,HÍBRIDO,Particular,0.681473,Alto,34.72,23.66,8.572,Email/SMS informativo,Media
104494,C,43,CENTRO,HÍBRIDO,Particular,0.658405,Alto,38.48,25.34,9.18,Email/SMS informativo,Media
102820,A,59,CENTRO,HÍBRIDO,Particular,0.778999,Alto,17.11,13.33,5.331,Email/SMS informativo,Media
104025,I,44,CENTRO,HÍBRIDO,Particular,0.10843,Medio,452.89,49.11,13.236,Email personalizado + Descuento bajo riesgo,Media
100756,A,40,ESTE,HÍBRIDO,Particular,0.685106,Alto,27.52,18.86,7.542,Email/SMS informativo,Media
105019,D,48,CENTRO,HÍBRIDO,Particular,0.058051,Medio,328.37,19.06,6.573,Email personalizado + Descuento bajo riesgo,Media
105703,B,52,CENTRO,HÍBRIDO,No Particular,0.595296,Alto,50.74,30.21,11.485,Email/SMS + Descuento servicio,Media
71683,I,52,CENTRO,HÍBRIDO,Particular,0.295909,Alto,248.2,73.45,19.797,Llamada personal + Descuento flota,Alta
108162,D,52,CENTRO,HÍBRIDO,Particular,0.482689,Alto,80.81,39.0,13.45,Llamada personal + Descuento flota,Alta
104340,D,32,NORTE,HÍBRIDO,Particular,0.667641,Alto,38.82,25.92,8.937,Email/SMS informativo,Media
97288,I,23,CENTRO,HÍBRIDO,Particular,0.56359,Alto,96.13,54.18,14.603,Llamada personal + Descuento flota,Alta
100951,I,45,CENTRO,HÍBRIDO,Particular,0.106669,Medio,455.38,48.57,13.093,Email personalizado + Descuento bajo riesgo,Media
106825,E,43,CENTRO,HÍBRIDO,Particular,0.003329,Bajo,468.05,1.56,0.511,Newsletter de fidelización,Baja
106137,B,42,CENTRO,HÍBRIDO,Particular,0.04684,Medio,316.23,14.81,5.632,Email personalizado + Descuento bajo riesgo,Media
106619,B,70,SUR,HÍBRIDO,Particular,0.303607,Alto,142.04,43.13,16.398,Llamada personal + Descuento flota,Alta
102100,I,55,CENTRO,ELÉCTRICO,Particular,0.378047,Alto,188.21,71.15,19.178,Llamada personal + Descuento flota,Alta
42332,I,46,NORTE,HÍBRIDO,Particular,0.624571,Alto,75.26,47.0,12.669,Email/SMS + Descuento servicio,Media
102600,D,36,CENTRO,HÍBRIDO,Particular,0.655558,Alto,40.94,26.84,9.255,Email/SMS + Descuento servicio,Media
107116,D,25,CENTRO,HÍBRIDO,Particular,0.090266,Medio,297.41,26.85,9.257,Email personalizado + Descuento bajo riesgo,Media
105113,A,34,CENTRO,HÍBRIDO,Particular,0.73762,Alto,21.39,15.78,6.312,Email/SMS informativo,Media
106353,I,43,ESTE,HÍBRIDO,Particular,0.538617,Alto,105.79,56.98,15.359,Llamada personal + Descuento flota,Alta
106212,C,52,ESTE,HÍBRIDO,Particular,0.56788,Alto,55.85,31.72,11.491,Email/SMS + Descuento servicio,Media
106291,I,39,CENTRO,HÍBRIDO,Particular,0.002558,Bajo,625.88,1.6,0.432,Newsletter de fidelización,Baja
104943,I,39,CENTRO,ELÉCTRICO,Particular,0.548052,Alto,102.06,55.93,15.076,Llamada personal + Descuento flota,Alta
100291,B,50,ESTE,ELÉCTRICO,Particular,0.006778,Bajo,356.18,2.41,0.918,Newsletter de fidelización,Baja
106728,C,49,CENTRO,HÍBRIDO,No Particular,0.561781,Alto,57.19,32.13,11.641,Email/SMS + Descuento servicio,Media
104032,I,40,NORTE,HÍBRIDO,Particular,0.532614,Alto,108.22,57.64,15.537,Llamada personal + Descuento flota,Alta
104878,C,44,ESTE,HÍBRIDO,Particular,0.228056,Alto,183.1,41.76,15.129,Llamada personal + Descuento flota,Alta
99536,I,48,CENTRO,HÍBRIDO,Particular,0.651542,Alto,67.12,43.73,11.787,Email/SMS + Descuento servicio,Media
102871,B,37,CENTRO,HÍBRIDO,No Particular,0.583959,Alto,53.05,30.98,11.78,Email/SMS + Descuento servicio,Media
104327,J,55,CENTRO,HÍBRIDO,Particular,0.271961,Alto,-33.22,0.0,0.0,Email/SMS informativo,Media
101298,H,51,NORTE,HÍBRIDO,Particular,0.002404,Bajo,630.83,1.52,0.43,Newsletter de fidelización,Baja
101856,A,27,SUR,HÍBRIDO,Particular,0.262809,Alto,128.38,33.74,13.496,Llamada personal + Descuento flota,Alta
102003,J,35,CENTRO,HÍBRIDO,Particular,0.026907,Bajo,-71.93,0.0,0.0,Sin acción,Ninguna
100987,J,34,ESTE,HÍBRIDO,Particular,0.44477,Alto,-18.45,0.0,0.0,Email/SMS informativo,Media
105505,I,36,CENTRO,HÍBRIDO,Particular,0.027653,Bajo,580.27,16.05,4.325,Newsletter de fidelización,Baja
106669,I,47,NORTE,HÍBRIDO,Particular,0.13369,Medio,418.55,55.96,15.082,Email personalizado + Descuento bajo riesgo,Media
100810,B,75,CENTRO,HÍBRIDO,Particular,0.559541,Alto,58.29,32.62,12.402,Email/SMS + Descuento servicio,Media
108006,I,31,ESTE,HÍBRIDO,Particular,0.085136,Medio,486.77,41.44,11.17,Email personalizado + Descuento bajo riesgo,Media
107299,B,30,SUR,HÍBRIDO,Particular,0.340959,Alto,125.66,42.85,16.291,Llamada personal + Descuento flota,Alta
107194,I,39,CENTRO,ELÉCTRICO,Particular,0.064051,Medio,519.37,33.27,8.967,Email personalizado + Descuento bajo riesgo,Media
104506,I,59,ESTE,HÍBRIDO,Particular,0.197528,Medio,341.92,67.54,18.205,Email personalizado + Descuento bajo riesgo,Media
100724,D,25,ESTE,HÍBRIDO,No Particular,0.631306,Alto,45.42,28.67,9.887,Email/SMS + Descuento servicio,Media
103607,J,40,NORTE,HÍBRIDO,Particular,0.049817,Medio,-67.09,0.0,0.0,Newsletter,Baja
100033,A,55,ESTE,HÍBRIDO,Particular,0.111577,Medio,206.01,22.99,9.194,Email personalizado + Descuento bajo riesgo,Media
108328,B,25,ESTE,HÍBRIDO,No Particular,0.019557,Bajo,342.98,6.71,2.55,Newsletter de fidelización,Baja
101603,A,59,CENTRO,HÍBRIDO,Particular,0.287146,Alto,118.7,34.08,13.633,Llamada personal + Descuento flota,Alta
104917,D,49,CENTRO,HÍBRIDO,Particular,0.555446,Alto,61.58,34.2,11.795,Email/SMS + Descuento servicio,Media
107192,D,52,CENTRO,HÍBRIDO,Particular,0.712315,Alto,31.56,22.48,7.752,Email/SMS informativo,Media
106280,D,48,ESTE,HÍBRIDO,No Particular,0.055054,Medio,331.39,18.24,6.291,Email personalizado + Descuento bajo riesgo,Media
106060,D,39,CENTRO,HÍBRIDO,Particular,0.138935,Medio,255.57,35.51,12.244,Email personalizado + Descuento bajo riesgo,Media
107696,I,34,CENTRO,HÍBRIDO,Particular,0.131007,Medio,422.08,55.3,14.905,Email personalizado + Descuento bajo riesgo,Media
104471,A,35,CENTRO,HÍBRIDO,No Particular,0.654621,Alto,31.49,20.61,8.244,Email/SMS informativo,Media
105496,B,67,CENTRO,HÍBRIDO,No Particular,0.025164,Bajo,337.32,8.49,3.227,Newsletter de fidelización,Baja
101232,I,28,NORTE,HÍBRIDO,Particular,0.559098,Alto,97.82,54.69,14.741,Llamada personal + Descuento flota,Alta
100824,B,37,CENTRO,HÍBRIDO,Particular,0.698633,Alto,32.65,22.81,8.673,Email/SMS informativo,Media
104378,B,41,CENTRO,HÍBRIDO,Particular,0.514925,Alto,68.84,35.45,13.478,Email/SMS + Descuento servicio,Media
103307,B,44,CENTRO,HÍBRIDO,Particular,0.012255,Bajo,350.47,4.29,1.633,Newsletter de fidelización,Baja
108032,H,45,ESTE,HÍBRIDO,Particular,0.001735,Bajo,632.1,1.1,0.311,Newsletter de fidelización,Baja
100353,A,34,NORTE,HÍBRIDO,Particular,0.681737,Alto,27.95,19.05,7.621,Email/SMS informativo,Media
104021,I,41,ESTE,HÍBRIDO,Particular,0.018186,Bajo,597.11,10.86,2.927,Newsletter de fidelización,Baja
102252,A,45,NORTE,HÍBRIDO,Particular,0.153505,Medio,181.12,27.8,11.121,Email personalizado + Descuento bajo riesgo,Media
107301,H,45,NORTE,HÍBRIDO,Particular,0.008394,Bajo,619.58,5.2,1.473,Newsletter de fidelización,Baja
44822,B,50,CENTRO,HÍBRIDO,Particular,0.540299,Alto,62.68,33.86,12.876,Email/SMS + Descuento servicio,Media
104274,I,30,CENTRO,HÍBRIDO,Particular,0.278481,Alto,262.91,73.22,19.735,Llamada personal + Descuento flota,Alta
105675,I,52,ESTE,ELÉCTRICO,Particular,0.001422,Bajo,628.01,0.89,0.241,Newsletter de fidelización,Baja
108380,C,48,SUR,HÍBRIDO,Particular,0.355843,Alto,119.94,42.68,15.463,Llamada personal + Descuento flota,Alta
106708,J,55,SUR,HÍBRIDO,Particular,0.2489,Alto,-35.82,0.0,0.0,Email/SMS informativo,Media
103700,I,44,CENTRO,HÍBRIDO,Particular,0.386745,Alto,182.67,70.65,19.042,Llamada personal + Descuento flota,Alta
107143,C,43,ESTE,HÍBRIDO,Particular,0.568611,Alto,55.69,31.67,11.473,Email/SMS + Descuento servicio,Media
60613,H,41,SUR,ELÉCTRICO,Particular,0.004278,Bajo,627.29,2.68,0.76,Newsletter de fidelización,Baja
107751,H,26,SUR,HÍBRIDO,Particular,0.006278,Bajo,623.53,3.91,1.109,Newsletter de fidelización,Baja
